ProductName,Nutrient_category,Description,Contents,Formulated_For,Suplements Facts,Suplements Facts Images,Product_Image,QR_Video,FORMULATION ADVANTAGE:,Amino Acid Profile Per Serving,Benefits,Pdf_link,HealthConcern,Introduction,Risk Factors,Blood Pressure Classification,Nitric Oxide & Blood Pressure,Lifestyle Recommendations,Nutrient Recommendations,Signs & Symptoms,Insulin Resistance & PCOS,Causes,Autonomic Nervous System & Responses,Common Prescriptions,Nutrient Depletions,Sources of Nutrients
Saccharomyces Boulardii,Unknown,"Saccharomyces boulardii is a health-promoting probiotic yeast that promotes gastrointestinal health, strengthens intestinal barrier function, and enhances immune function.","Saccharomyces boulardii (420 mg, 5 billion CFU)","Gastrointestinal Health, Immune Health","Serving Size: 1 Capsule, Ingredients: Saccharomyces boulardii 420 mg (5 Billion CFU)",Unknown,https://drive.google.com/uc?export=view&id=1SW9a7SY6bJpnEl2D__zMUyUDqf_ID-Xj,Unknown,Unknown,Unknown,"Supports gut health, boosts immunity, and balances microbiota.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
RegeneVasc,Unknown,"RegeneVasc is formulated to preserve, protect, and regenerate the endothelial glycocalyx by providing foundational building blocks that make up this delicate vascular barrier.","Chondroitin sulfate, Hyaluronic acid, Certified organic complex of fucoidan and marine polyphenols",Cardiovascular Health BLOOD SUGAR SUPPORT,"Serving Size: 2 Capsules, Proprietary Blend (1338 mg) including: Chondroitin Sulfate, Marine Bioactive Complex, Organic Fucoidan Extract, Hyaluronic Acid",Unknown,https://drive.google.com/uc?export=view&id=1yBYkgIXAzJoBpHxzAAlq7MakMDqiUDVR,Unknown,"Contains Maritech® Synergy, a proprietary, certified organic brown seaweed complex that enhances cardiovascular health with fucoidan and polyphenols.",Unknown,"Helps maintain normal inflammatory balance, modulates immune cell signaling, and protects blood vessels.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Resvoxitrol,Unknown,"Resvoxitrol is a unique combination of phytonutrients designed to enhance antioxidant potential by stimulating Nrf2, a dynamic pathway increasing intracellular antioxidants.","Broccoli seed extract, Turmeric root extract, Andrographis paniculata, Resveratrol",Cardiovascular Health,"Serving Size: 2 Capsules, Ingredients: Turmeric Root Extract (210 mg), Broccoli Seed Extract (100 mg), Andrographis paniculata (100 mg), Resveratrol (100 mg)",Unknown,https://drive.google.com/uc?export=view&id=1oRsriateXd_L-dYhlH5p3XcP_Jy94Waq,Unknown,"Contains Complete Turmeric Matrix (CTM), delivering a full spectrum of turmeric phytonutrients for improved cellular efficacy.",Unknown,"Supports intracellular antioxidant production, helps maintain inflammatory balance, and promotes cellular longevity.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Seleno-Iodide,Unknown,Provides a synergistic blend of iodine and organically bound selenium to quickly restore iodine levels and reduce oxidative stress for optimal thyroid and breast health.,"Iodine (from Potassium Iodide), Selenium (from SelenoExcell® High Selenium Yeast)",Endocrine Health,"Serving Size: 1 Capsule, Iodine: 3 mg (2000% DV), Selenium: 100 mcg (182% DV)",Unknown,https://drive.google.com/uc?export=view&id=1LGdietSV-ppOxP6nzfmbfSeUYzttVHFW,Unknown,Unknown,Unknown,"Supports thyroid hormone production, antioxidant protection, and thyroid function regulation.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Silymarin Forte,Unknown,"Includes high-concentration silymarin, a flavonoid compound derived from milk thistle that supports liver function and enhances detoxification pathways.",Milk Thistle Seed Extract (Standardized to contain 80% Silymarin),"Detox Support, Gastrointestinal Health","Serving Size: 1 Capsule, Milk Thistle Seed Extract: 200 mg",Unknown,https://drive.google.com/uc?export=view&id=1jrimKuOkKSjKJauQ3ElIpBcRZW-DO6a2,Unknown,Unknown,Unknown,"Enhances liver detoxification, protects cells from free radical damage, and supports bile transport.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Sinatrol®,IMMUNE HEALTH,Sinatrol® is a specialized preparation of botanicals and nutrients formulated for the support of upper respiratory challenges and immune health.,"N-Acetyl-Cysteine, Bromelain, Licorice Root Extract, Thyme, Complete Turmeric Matrix",IMMUNE HEALTH,"Serving Size: 3 Capsules
- N-Acetyl-Cysteine (USP): 600 mg
- Bromelain (2400 GDU/g): 300 mg
- Licorice Root Extract (20% Glycyrrhizic Acid): 200 mg
- Thyme Leaf Extract (4:1): 200 mg
- Complete Turmeric Matrix™: 250 mg",Unknown,https://drive.google.com/uc?export=view&id=17_3rJ_-Aeb3-KqkwEVeYVdXVzWA-Csw4,https://drive.google.com/uc?export=view&id=1a5g9I4bAAEHMgZtNe8bg2AIuaAMTldqf,Available in convenient blister packs.,Unknown,"Supports sinus and immune health, reduces mucus density, and soothes respiratory irritation.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Soft Tissue Support Pack,MUSCULOSKELETAL HEALTH,A combination of four top products for optimal tissue and muscle support.,"Complete Turmeric Matrix, Traumeric Capsules, Vascuzyme Capsules, GABAnol Capsules, C-Flav Capsule",MUSCULOSKELETAL HEALTH,"Serving Size: 1 Packet (9.63 g)
- Vitamin C (Ascorbic Acid & Calcium Ascorbate): 450 mg
- Turmeric Root Extract (95% Curcuminoids): 500 mg
- Bromelain: 150 mg
- Gamma-Aminobutyric Acid (GABA): 200 mg
- Protease Blend: 175 mg",Unknown,https://drive.google.com/uc?export=view&id=1BWxOXc3Cy6OxYN24UKFIfwEJlK-ZAU7q,Unknown,Unknown,Unknown,"Supports muscle relaxation, inflammation response, and tissue health.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Strontium,"MUSCULOSKELETAL HEALTH, WOMEN’S HEALTH, ESSENTIAL MINERALS",Strontium is a trace mineral similar to calcium that supports bone density.,Strontium Citrate,"MUSCULOSKELETAL HEALTH, WOMEN’S HEALTH, ESSENTIAL MINERALS","Serving Size: 1 Capsule
- Strontium (from Strontium Citrate): 300 mg",Unknown,https://drive.google.com/uc?export=view&id=1mrxNLNExreOSTjqCgg8CS1EFcSw7srqv,Unknown,Unknown,Unknown,"Supports bone strength, increases osteoblast formation, and slows osteoclast activity.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
SuperNutes,Multivitamin & Mineral,SuperNutes is a children’s multivitamin and mineral supplement with superior bioavailability that provides essential vitamins and minerals needed to support a growing child’s development.,"Albion® chelated minerals, USP vitamins, natural vitamin E",Essential Vitamins,"Vitamin A (1,200 mcg), Vitamin C (350 mg), Vitamin D3 (10 mcg), Vitamin E (33.5 mg), Vitamin K1 (10 mcg), and B-complex vitamins like B1, B2, B6, B12, Niacin, Biotin, and Pantothenic Acid. Key minerals include Calcium (50 mg), Iron (1.25 mg), Iodine (75 mcg), Magnesium (50 mg), Zinc (2.5 mg), Selenium (10 mcg), Manganese (0.1 mg), Chromium (25 mcg), and Molybdenum (1 mcg). The formula also contains Sodium (35 mg), Potassium (25 mg), Inositol (5 mg), PABA (5 mg), Vanadyl Sulfate (100 mcg), and Boron (25 mcg).",Unknown,https://drive.google.com/uc?export=view&id=1ajNi_FMt2sK91yzcwU76NAV75ogUPPqu,Unknown,High-quality nutrients that support a child’s healthy nutrient reserve,Unknown,"Supports a child’s development, prevents deficiencies, and promotes overall health",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Thyrotain,Thyroid Health Support,Thyrotain® is a comprehensive formulation that provides a blend of nutrients and botanicals working in synergy to support thyroid health.,"L-Tyrosine, Iodine, Zinc, Selenium, Vitamin A, Guggulipid, Turmeric, Vitamin C, Vitamin E, N-acetyl cysteine (NAC)",Endocrine Health,"Vitamin A (750 mcg), Vitamin C (200 mg), Vitamin E (134 mg), Iodine (200 mcg), Zinc (20 mg), and Selenium (200 mcg) to support immune function, antioxidant defense, and overall wellness. Additionally, it contains N-Acetyl-L-Cysteine (500 mg) and L-Tyrosine (400 mg) for cognitive and metabolic support. The formula also includes herbal extracts like Ashwagandha Root Extract (300 mg, 1.5% Withanolides), Guggul Resin (150 mg, 2.5% Guggulsterones), and Turmeric Root Extract (100 mg, standardized for Curcuminoids, Volatile Oil, and Turmerin)",Unknown,https://drive.google.com/uc?export=view&id=1UjrHomOLe9cJPN2aApV5Yd8UK-LKoUDw,Unknown,Complete Turmeric Matrix (CTM) for enhanced turmeric delivery,Unknown,"Supports thyroid function, improves cellular sensitivity to hormones, and enhances antioxidant activity",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
TruAdapt Plus,Stress Support,Helps manage stress response and hormonal balance,"Holy basil, Ashwagandha root extract, Rhodiola rosea root extract, Schisandra berry extract, Licorice root extract, Adrenal concentrate",Endocrine Health,"Holy Basil (300 mg, 10:1 extract with Ursolic Acid), Ashwagandha Root Extract (250 mg, 1.5% Withanolides), and Rhodiola Rosea Root Extract (200 mg, 3% Rosavins) for adaptogenic and stress-relieving benefits. Additionally, it includes Adrenal Concentrate (Bovine) (220 mg) for adrenal support, Schisandra Berry Extract (150 mg) for antioxidant properties, and Chinese Licorice Root Extract (75 mg, 12% Glycyrrhizin)",Unknown,https://drive.google.com/uc?export=view&id=1CUite25119nrb15XESzn43adgffwteWk,https://drive.google.com/uc?export=view&id=13vr3BUyzwkeNYbAeQGVBXoOdswJqTmoA,"Enhances resilience, supports sleep cycle",Unknown,"Supports stress response, energy balance",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Turiva,Immune & Anti-inflammatory,Advanced turmeric formulation with curcuminoids and oils,Complete Turmeric Matrix (CTM),Immune Health,"Turmeric Root Extract (500 mg), featuring a Complete Turmeric Matrix standardized to contain 45-55% Curcuminoids, 3-8% Volatile Oil, and 2-6% Turmerin",Unknown,https://drive.google.com/uc?export=view&id=1gfllDSr_Oi-qE_2C_SgPX9-sES-MVdKB,https://drive.google.com/uc?export=view&id=1BnQNLs5gHik4fuX_l45psUsY1Up2m9uT,"Enhanced bioavailability, full-spectrum turmeric extract",Unknown,"Anti-inflammatory, supports gut microbiome",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Traumeric,Anti-inflammatory & Musculoskeletal,Supports inflammatory balance and musculoskeletal health,"Complete Turmeric Matrix (CTM), Quercetin, Rutin, Bromelain",Musculoskeletal Health,"Vitamin C (Ascorbic Acid USP): 30 mg (33% DV)
Turmeric Root Extract: 660 mg (Complete Turmeric Matrix, standardized to contain 45-55% Curcuminoids, 3-8% Volatile Oil, 2-6% Turmerin)
Bromelain (from Pineapple): 240 mg (576 GDU)
Quercetin Dihydrate: 240 mg
Rutin: 50 mg",Unknown,https://drive.google.com/uc?export=view&id=1AWs3AiRN07IXX1z5lMF_uhR5PuNamCgt,Unknown,Advanced therapeutic potency,Unknown,"Reduces inflammation, supports joint health",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
UA-X Pro,Cardiovascular Health,UA-X Pro is a synergistic blend of vitamin C and strategically selected plant extracts to support healthy uric acid metabolism.,"Vitamin C, Quercetin, Apple Polyphenols, Tart Cherry, Celery Seed Extract, Luteolin",Cardiovascular Health,"Vitamin C (Ascorbic Acid USP): 500 mg (556% DV)
Quercetin Dihydrate: 500 mg
Polyphenols (from Apple Extract - Fruit): 300 mg
Tart Cherry (Prunus cerasus) Extract, Powder (Fruit): 200 mg
Celery Seed Extract: 200 mg
Luteolin: 100 mg",Unknown,https://drive.google.com/uc?export=view&id=1amRnayI_SD_I-R1vKaEIpHm2pceRyPd_,https://drive.google.com/uc?export=view&id=1I6zDmgFD2rK3PpPhpQ8O6WKiSDEcD6p6,Unknown,Unknown,Helps maintain normal inflammatory balance and optimize uric acid levels,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ubiquinol,"Cardiovascular Health, Essential Vitamins","Ubiquinol is the reduced, active antioxidant form of coenzyme Q10 (CoQ10), protecting cells from oxidative stress and free radicals.",CoQ10 (Kaneka Ubiquinol),"Cardiovascular Health, Essential Vitamins",Ubiquinol (Kaneka Ubiquinol™): 100 mg,Unknown,https://drive.google.com/uc?export=view&id=131qvrlcG8exc2VtLSoUtKJZ3epCb4EQ9,Unknown,Unknown,Unknown,Supports cellular energy production and cardiovascular health,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
UT Defense,Immune Health,UT Defense is a formula designed to promote microbial balance and support urinary tract health.,"AnthoCran® (Cranberry Extract), Dandelion Leaf Extract, Hibiscus Flower Extract",Immune Health,"225 mg of Dandelion Leaf Extract, 200 mg of Hibiscus Flower Extract (Ellirose™), and 120 mg of Cranberry Fruit Extract (Anthocran®), which is standardized to contain 36 mg of Proanthocyanidins.",Unknown,https://drive.google.com/uc?export=view&id=1rYcfjF2as6M5CbL6vwszQp3CqGxlBvSZ,Unknown,Unknown,Unknown,"Supports urinary tract health, microbial balance, detoxification",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Vascuzyme,Specialty Applications,"A comprehensive multi-enzyme formula that helps support normal blood circulation, vessel function, and inflammation balance.","Protease, Amylase, Papain, Trypsin, Lipase, Chymotrypsin, Bromelain, Peptidase, Quercetin, Rutin","Cardiovascular Health, Musculoskeletal Health, Immune Health","supplement contains 450 mg of Pancreatin, which includes Protease (90,000 USP Units), Amylase (90,000 USP Units), and Lipase (7,200 USP Units). It also provides 180 mg of Papain (1,080,000 USP Units), 72 mg of Trypsin (18,000 USP Units), 27 mg of Chymotrypsin (2,025 USP Units), and 135 mg of Bromelain (from Pineapple, 324 GDU). Additionally, it includes 40 mg of Peptidase (24,000 Serratiopeptidase Units [SPU]), 75 mg of Quercetin Dihydrate, and 75 mg of Rutin.",Unknown,https://drive.google.com/uc?export=view&id=1yA7glfAFRLOeVE9m4VfGqwbphC2dyVX7,Unknown,Unknown,Unknown,"Supports recovery from exercise and physical stress, optimizes blood flow",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Viracid,Unknown,A powerful combination of nutrients and botanical extracts providing immediate immune support.,Unknown,Immune Health,"4,500 mcg of Vitamin A (from 15,000 IU as Palmitate and Natural Beta Carotene), 300 mg of Vitamin C (as Ascorbic Acid USP and Acerola Fruit Juice Concentrate Powder), 2.5 mcg of Vitamin B12 (as Methylcobalamin), 10 mg of Pantothenic Acid (as d-Calcium Pantothenate USP), and 4 mg of Zinc (as Albion® Minerals Zinc Bisglycinate Chelate).
It also includes 250 mg of Astragalus Root Extract (Astragalus membranaceus), 250 mg of European Elder Berry Extract (Sambucus nigra, standardized to contain 13% Anthocyanins), 200 mg of Andrographis Leaf Extract (Andrographis paniculata, standardized to contain 30% Andrographolides), and 100 mg of Echinacea purpurea Extract (Flowering Aerial Parts, standardized to contain 4% Phenols). Additionally, it provides 100 mg of L-Lysine Hydrochloride USP and 25 mg of Acerola Fruit Juice Concentrate Powder (standardized to contain 17% Vitamin C).",Unknown,https://drive.google.com/uc?export=view&id=10WRHIUF3T22yitqaHR3RprdRe0IhamPd,https://drive.google.com/uc?export=view&id=1RvztyBUrMphuU5au7Jgw0dnYu7DgLh-2,Unknown,Unknown,"Boosts immune response, supports antibody production, soothes throat irritation, maintains inflammatory balance.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ViraKid,Unknown,A children’s chewable formula with botanicals for immune support.,Unknown,Immune Health,"15 calories, 3 g of total carbohydrates (including 2 g of total sugars with 2 g of added sugars), 200 mcg of Vitamin A (from 667 IU Natural Beta Carotene), 200 mg of Vitamin C (as Ascorbic Acid USP), and 2 mg of Zinc (as Albion® Minerals Zinc Bisglycinate Chelate).

Additionally, it includes 300 mg of European Elder Berry Extract (Sambucus nigra, standardized to contain 13% Anthocyanins) and 125 mg of Astragalus membranaceus Root Extract.",Unknown,https://drive.google.com/uc?export=view&id=1uFyZKAD9S4dZVsQOoxkDVfVz6bJ81kA7,Unknown,Unknown,Unknown,"Enhances immune function, supports immune reserves, fun purple color for kids.",https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
